CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
F,N,Y,180000.0,Pensioner,secondary,Married,House / apartment,58.413698630136984,1000.6657534246575,2.0,3,17,1,0
F,N,Y,180000.0,Pensioner,secondary,Married,House / apartment,58.413698630136984,1000.6657534246575,2.0,0,10,2,0
F,N,Y,180000.0,Pensioner,secondary,Married,House / apartment,58.413698630136984,1000.6657534246575,2.0,0,6,0,0
F,N,Y,180000.0,Pensioner,secondary,Married,House / apartment,58.413698630136984,1000.6657534246575,2.0,0,10,2,0
F,N,N,108000.0,Working,secondary,Married,House / apartment,24.279452054794522,-4.4520547945205475,2.0,0,1,3,0
F,N,N,108000.0,Working,secondary,Married,House / apartment,24.279452054794522,-4.4520547945205475,2.0,0,1,3,0
F,N,N,108000.0,Working,secondary,Married,House / apartment,24.279452054794522,-4.4520547945205475,2.0,0,1,3,0
F,N,Y,121500.0,Pensioner,secondary,Married,House / apartment,66.58082191780822,1000.6657534246575,2.0,2,6,0,0
F,N,Y,121500.0,Pensioner,secondary,Married,House / apartment,66.58082191780822,1000.6657534246575,2.0,2,6,0,0
F,N,Y,121500.0,Pensioner,secondary,Married,House / apartment,66.58082191780822,1000.6657534246575,2.0,0,8,0,0
F,N,Y,90000.0,Working,secondary,Single,House / apartment,54.72054794520548,-35.38904109589041,1.0,12,4,0,1
F,N,Y,90000.0,Working,secondary,Single,House / apartment,54.72054794520548,-35.38904109589041,1.0,11,4,2,1
F,N,Y,90000.0,Working,secondary,Single,House / apartment,54.72054794520548,-35.38904109589041,1.0,0,4,27,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,31.731506849315068,-2.03013698630137,2.0,2,5,1,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,31.731506849315068,-2.03013698630137,2.0,23,6,0,1
F,Y,Y,283500.0,Working,Higher education,Married,House / apartment,35.347945205479455,-11.287671232876713,6.0,0,9,8,0
F,Y,Y,283500.0,Working,Higher education,Married,House / apartment,35.347945205479455,-11.287671232876713,6.0,0,9,8,0
F,Y,Y,283500.0,Working,Higher education,Married,House / apartment,35.347945205479455,-11.287671232876713,6.0,0,9,7,0
F,Y,Y,283500.0,Working,Higher education,Married,House / apartment,35.347945205479455,-11.287671232876713,6.0,0,1,1,0
F,Y,Y,283500.0,Working,Higher education,Married,House / apartment,35.347945205479455,-11.287671232876713,6.0,0,9,8,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,59.18082191780822,-34.21917808219178,2.0,0,6,0,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,59.18082191780822,-34.21917808219178,2.0,4,11,0,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,59.18082191780822,-34.21917808219178,2.0,16,8,0,1
M,Y,Y,121500.0,Working,secondary,Married,With parents,28.797260273972604,-6.4520547945205475,4.0,24,10,2,1
M,Y,Y,121500.0,Working,secondary,Married,With parents,28.797260273972604,-6.4520547945205475,4.0,15,11,1,1
M,Y,Y,121500.0,Working,secondary,Married,With parents,28.797260273972604,-6.4520547945205475,4.0,0,5,2,0
M,Y,Y,121500.0,Working,secondary,Married,With parents,28.797260273972604,-6.4520547945205475,4.0,0,10,1,0
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,39.45479452054794,-9.284931506849315,2.0,38,12,2,1
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,39.45479452054794,-9.284931506849315,2.0,0,11,2,0
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,39.45479452054794,-9.284931506849315,2.0,29,12,2,1
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,39.45479452054794,-9.284931506849315,2.0,1,12,2,0
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,39.45479452054794,-9.284931506849315,2.0,0,0,9,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,56.0,1000.6657534246575,2.0,0,0,35,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,56.0,1000.6657534246575,2.0,0,0,42,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,56.0,1000.6657534246575,2.0,0,0,56,1
F,N,Y,112500.0,Working,secondary,Married,House / apartment,29.660273972602738,-4.032876712328767,2.0,10,10,1,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,29.660273972602738,-4.032876712328767,2.0,9,10,1,0
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,29,0,6,1
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,32,4,0,1
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,0,3,1,0
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,0,4,0,0
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,15,24,0,0
M,N,Y,270000.0,Working,secondary,Married,With parents,40.42191780821918,-7.865753424657535,2.0,32,4,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,12,13,0,0
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,17,18,0,0
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,0,7,12,0
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,21,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,21,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,21,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,19,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,19,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,14,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,14,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,7,6,0,1
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,5,6,0,0
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,0,4,0,0
F,N,Y,135000.0,Working,secondary,Single,House / apartment,39.93972602739726,-20.126027397260273,3.0,0,2,0,0
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,0,32,1,0
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,0,32,1,0
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,0,3,1,0
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,0,32,1,0
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,18,6,0,1
F,N,Y,202500.0,Working,secondary,Single,House / apartment,29.457534246575342,-1.6164383561643836,1.0,0,3,0,0
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,3,1,0
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,0,4,1
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,0,4,1
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,0,4,1
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,0,4,1
F,Y,Y,90000.0,Working,Higher education,Married,House / apartment,31.778082191780822,-5.282191780821917,6.0,0,37,1,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,39.276712328767125,-18.794520547945204,8.0,28,8,0,1
M,N,Y,180000.0,Working,secondary,Married,House / apartment,39.276712328767125,-18.794520547945204,8.0,0,4,0,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,39.276712328767125,-18.794520547945204,8.0,0,4,1,0
M,N,Y,180000.0,Working,secondary,Married,House / apartment,39.276712328767125,-18.794520547945204,8.0,30,10,0,1
F,Y,Y,234000.0,Working,secondary,Married,House / apartment,33.49589041095891,-3.786301369863014,6.0,0,22,21,0
F,Y,Y,234000.0,Working,secondary,Married,House / apartment,33.49589041095891,-3.786301369863014,6.0,0,20,21,0
F,Y,Y,234000.0,Working,secondary,Married,House / apartment,33.49589041095891,-3.786301369863014,6.0,0,6,0,0
F,Y,Y,742500.0,Pensioner,Higher education,Single,House / apartment,59.704109589041096,1000.6657534246575,1.0,3,11,1,0
F,Y,Y,742500.0,Pensioner,Higher education,Single,House / apartment,59.704109589041096,1000.6657534246575,1.0,3,11,1,0
F,Y,Y,742500.0,Pensioner,Higher education,Single,House / apartment,59.704109589041096,1000.6657534246575,1.0,0,13,2,0
F,Y,Y,742500.0,Pensioner,Higher education,Single,House / apartment,59.704109589041096,1000.6657534246575,1.0,16,11,1,1
F,Y,Y,742500.0,Pensioner,Higher education,Single,House / apartment,59.704109589041096,1000.6657534246575,1.0,15,11,1,1
M,Y,Y,315000.0,Working,Higher education,Married,House / apartment,35.1945205479452,-0.44931506849315067,2.0,9,4,0,1
M,Y,Y,315000.0,Working,Higher education,Married,House / apartment,35.1945205479452,-0.44931506849315067,2.0,12,8,0,1
M,Y,Y,315000.0,Working,Higher education,Married,House / apartment,35.1945205479452,-0.44931506849315067,2.0,7,2,0,1
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,7,11,0,0
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,3,10,6,0
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,13,11,0,1
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,3,10,6,0
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,3,10,6,0
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,15,9,1,1
F,N,Y,121500.0,Working,Higher education,Married,House / apartment,46.701369863013696,-3.863013698630137,2.0,14,9,1,1
F,N,Y,67500.0,Pensioner,secondary,Married,House / apartment,59.778082191780825,1000.6657534246575,2.0,0,8,7,0
F,N,Y,67500.0,Pensioner,secondary,Married,House / apartment,59.778082191780825,1000.6657534246575,2.0,0,8,7,0
F,N,Y,67500.0,Pensioner,secondary,Married,House / apartment,59.778082191780825,1000.6657534246575,2.0,0,5,4,0
F,N,Y,67500.0,Pensioner,secondary,Married,House / apartment,59.778082191780825,1000.6657534246575,2.0,0,8,7,0
F,N,Y,67500.0,Pensioner,secondary,Married,House / apartment,59.778082191780825,1000.6657534246575,2.0,0,8,7,0
M,N,N,121500.0,Working,secondary,Married,House / apartment,27.832876712328765,-5.2,2.0,11,14,0,0
F,Y,Y,135000.0,Working,secondary,Married,House / apartment,42.87397260273973,-23.046575342465754,2.0,43,14,0,1
F,Y,Y,135000.0,Working,secondary,Married,House / apartment,42.87397260273973,-23.046575342465754,2.0,0,7,12,0
F,Y,Y,135000.0,Working,secondary,Married,House / apartment,42.87397260273973,-23.046575342465754,2.0,0,12,0,0
F,Y,Y,135000.0,Working,secondary,Married,House / apartment,42.87397260273973,-23.046575342465754,2.0,0,5,1,0
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,53,7,0,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,37,5,1,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,51,10,0,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,35,13,0,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,37,10,0,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,1,9,1,0
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,5,6,0,0
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,41,6,0,1
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,0,1,2,0
F,Y,Y,315000.0,Working,secondary,Married,House / apartment,42.48219178082192,-16.70958904109589,4.0,0,25,6,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,29.92876712328767,-1.8602739726027397,6.0,0,1,5,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,29.92876712328767,-1.8602739726027397,6.0,0,3,1,0
F,N,Y,54000.0,Pensioner,Higher education,Married,House / apartment,67.14246575342466,1000.6657534246575,2.0,25,16,0,1
F,N,Y,54000.0,Pensioner,Higher education,Married,House / apartment,67.14246575342466,1000.6657534246575,2.0,0,2,0,0
F,N,Y,54000.0,Pensioner,Higher education,Married,House / apartment,67.14246575342466,1000.6657534246575,2.0,0,17,0,0
F,N,Y,54000.0,Pensioner,Higher education,Married,House / apartment,67.14246575342466,1000.6657534246575,2.0,0,19,0,0
M,Y,Y,112500.0,Working,secondary,Single,House / apartment,22.663013698630138,-0.7835616438356164,1.0,2,7,0,0
M,Y,Y,112500.0,Working,secondary,Single,House / apartment,22.663013698630138,-0.7835616438356164,1.0,17,6,0,1
M,Y,Y,112500.0,Working,secondary,Single,House / apartment,22.663013698630138,-0.7835616438356164,1.0,0,0,8,1
F,N,Y,112500.0,Working,secondary,Married,House / apartment,35.92876712328767,-1.1123287671232878,4.0,12,17,1,0
M,Y,N,247500.0,Working,secondary,Married,House / apartment,47.821917808219176,-3.6191780821917807,2.0,0,3,0,0
M,Y,N,247500.0,Working,secondary,Married,House / apartment,47.821917808219176,-3.6191780821917807,2.0,17,4,0,1
M,Y,N,247500.0,Working,secondary,Married,House / apartment,47.821917808219176,-3.6191780821917807,2.0,2,4,0,0
F,N,Y,90000.0,Pensioner,secondary,Married,House / apartment,62.16164383561644,1000.6657534246575,2.0,19,5,0,1
F,N,Y,90000.0,Pensioner,secondary,Married,House / apartment,62.16164383561644,1000.6657534246575,2.0,0,9,0,0
F,N,Y,90000.0,Pensioner,secondary,Married,House / apartment,62.16164383561644,1000.6657534246575,2.0,41,5,0,1
F,N,Y,90000.0,Pensioner,secondary,Married,House / apartment,62.16164383561644,1000.6657534246575,2.0,39,5,0,1
F,N,Y,90000.0,Pensioner,secondary,Married,House / apartment,62.16164383561644,1000.6657534246575,2.0,11,5,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,52.31506849315068,-17.375342465753423,2.0,52,4,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,52.31506849315068,-17.375342465753423,2.0,18,4,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,52.31506849315068,-17.375342465753423,2.0,0,7,5,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,9,6,1,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,6,6,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,0,0,4,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,9,6,1,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,8,6,1,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,0,0,7,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,40.11506849315069,-0.9452054794520548,4.0,9,6,1,1
F,N,N,157500.0,Working,Higher education,Married,House / apartment,32.09041095890411,-1.4493150684931506,4.0,0,6,0,0
F,N,N,157500.0,Working,Higher education,Married,House / apartment,32.09041095890411,-1.4493150684931506,4.0,0,3,1,0
F,N,N,157500.0,Working,Higher education,Married,House / apartment,32.09041095890411,-1.4493150684931506,4.0,0,11,2,0
M,Y,Y,81000.0,Working,secondary,Married,House / apartment,36.37260273972603,-15.29041095890411,6.0,13,13,0,0
M,Y,Y,81000.0,Working,secondary,Married,House / apartment,36.37260273972603,-15.29041095890411,6.0,13,13,0,0
M,Y,Y,81000.0,Working,secondary,Married,House / apartment,36.37260273972603,-15.29041095890411,6.0,0,10,0,0
M,Y,Y,360000.0,Working,secondary,Married,House / apartment,42.038356164383565,-0.8602739726027397,2.0,0,17,18,0
M,Y,Y,360000.0,Working,secondary,Married,House / apartment,42.038356164383565,-0.8602739726027397,2.0,0,16,18,0
M,Y,Y,360000.0,Working,secondary,Married,House / apartment,42.038356164383565,-0.8602739726027397,2.0,0,6,10,0
F,Y,Y,157500.0,Working,secondary,Married,House / apartment,38.95890410958904,-1.3643835616438356,4.0,10,5,6,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,45.31780821917808,-0.27945205479452057,2.0,37,12,0,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,45.31780821917808,-0.27945205479452057,2.0,37,12,0,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,45.778082191780825,-2.4493150684931506,2.0,4,3,0,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,45.778082191780825,-2.4493150684931506,2.0,2,3,0,0
F,N,Y,103500.0,Working,secondary,Single,House / apartment,31.586301369863012,-1.7835616438356163,3.0,7,13,0,0
F,N,Y,103500.0,Working,secondary,Single,House / apartment,31.586301369863012,-1.7835616438356163,3.0,0,0,20,1
F,N,Y,103500.0,Working,secondary,Single,House / apartment,31.586301369863012,-1.7835616438356163,3.0,0,1,1,0
F,N,Y,103500.0,Working,secondary,Single,House / apartment,31.586301369863012,-1.7835616438356163,3.0,0,0,2,1
F,N,Y,103500.0,Working,secondary,Single,House / apartment,31.586301369863012,-1.7835616438356163,3.0,0,0,17,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,25.975342465753425,-1.7835616438356163,2.0,0,8,0,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,25.975342465753425,-1.7835616438356163,2.0,0,8,2,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,25.975342465753425,-1.7835616438356163,2.0,0,10,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,25.975342465753425,-1.7835616438356163,2.0,0,11,0,0
F,N,Y,45000.0,Working,secondary,Married,House / apartment,27.583561643835615,-1.6986301369863013,2.0,0,4,0,0
F,N,Y,45000.0,Working,secondary,Married,House / apartment,27.583561643835615,-1.6986301369863013,2.0,0,13,0,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,0,6,3,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,0,23,17,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,0,7,1,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,7,45,0,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,7,33,0,0
F,N,Y,112500.0,Working,secondary,Married,House / apartment,43.895890410958906,-24.8,2.0,3,37,0,0
M,Y,Y,225000.0,Working,secondary,Single,House / apartment,26.263013698630136,-3.032876712328767,1.0,6,2,0,1
M,Y,Y,225000.0,Working,secondary,Single,House / apartment,26.263013698630136,-3.032876712328767,1.0,0,2,0,0
F,Y,Y,180000.0,Working,secondary,Single,House / apartment,42.44931506849315,-11.791780821917808,1.0,0,0,32,1
F,Y,Y,180000.0,Working,secondary,Single,House / apartment,42.44931506849315,-11.791780821917808,1.0,12,17,1,0
F,Y,Y,180000.0,Working,secondary,Single,House / apartment,42.44931506849315,-11.791780821917808,1.0,10,5,1,1
F,Y,Y,180000.0,Working,secondary,Single,House / apartment,42.44931506849315,-11.791780821917808,1.0,17,5,2,1
F,Y,Y,180000.0,Working,secondary,Single,House / apartment,42.44931506849315,-11.791780821917808,1.0,5,4,6,1
F,N,N,225000.0,Working,Higher education,Married,House / apartment,48.50958904109589,-6.282191780821917,2.0,1,16,0,0
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,57,4,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,18,11,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,0,0,35,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,36,24,1,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,35,7,0,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,13,10,1,1
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,40.21095890410959,-10.789041095890411,6.0,0,15,8,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,37,9,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,18,9,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,32,9,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,19,9,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,35,5,1,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,28,5,1,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,31.671232876712327,-1.2794520547945205,6.0,8,5,1,1
M,N,Y,151200.0,Working,Higher education,Single,House / apartment,22.846575342465755,-0.6986301369863014,1.0,0,0,2,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,23,4,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,50,6,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,40,6,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,0,50,0,0
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,12,6,29,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,30,9,1,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,18,10,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,0,4,0,0
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,0,2,0,0
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,25,5,1,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,22,3,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,23,4,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,21,6,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,39,9,1,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,22,3,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,18,10,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,22,4,0,1
M,Y,Y,180000.0,Working,Higher education,Married,House / apartment,36.09315068493151,-6.786301369863014,6.0,19,6,0,1
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,49.59178082191781,-4.947945205479452,2.0,0,28,0,0
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,49.59178082191781,-4.947945205479452,2.0,2,31,0,0
M,Y,Y,270000.0,Working,secondary,Married,House / apartment,49.59178082191781,-4.947945205479452,2.0,0,4,0,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,22,2,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,21,1,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,26,1,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,22,2,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,19,2,0
M,Y,Y,900000.0,Working,Higher education,Married,House / apartment,46.364383561643834,-6.950684931506849,4.0,0,20,1,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,19,2,5,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,11,16,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,9,16,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,15,7,0,1
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,0,6,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,4,16,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,49.23013698630137,-9.789041095890411,2.0,10,16,0,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,0,6,1,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,0,6,1,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,1,47,3,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,0,6,1,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,1,5,1,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,0,6,1,0
F,Y,Y,450000.0,Pensioner,Higher education,Single,House / apartment,60.5013698630137,1000.6657534246575,1.0,0,6,1,0
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,2,6,0,0
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,0,11,2,0
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,5,44,2,0
